id_product;id_product_attribute;categorie;marque;nom;stock;prix_achat_ht;prix_vente_ttc;qte_30j;rotation_30j;rotation_60j;rotation_90j;tva_type;tva_rate;prix_vente_ht_equiv;flag_pa_missing;marge_eur;produit;produit_declinaison;nb_commandes_total;nb_clients_total;ca_total_ht;quantite_totale;panier_moyen_ht;age_moyen;anciennete_moyenne_jours;nb_nouveaux_clients;nb_anciens_clients;pourcentage_nouveaux_clients;taux_reachat_pourcent;p_new;p_stock;p_qte30;p_marge;p_reachat;score_acquisition;score_fidelisation;eligible
635;2646;OBJECTIF;Pentax;PENTAX OBJECTIF SMC DA 35MM F/2.4 Type de monture: Pentax K;0;122.0;179.0;0;;;;NEUF;0.2;149.16666666666669;False;27.166666666666686;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.43356840620592385;0.3962388340385519;41.32886694875412;41.38740009402915;False
640;2647;OBJECTIF;Pentax;PENTAX OBJECTIF 50MM F/1.4 Type de monture: Pentax K;0;306.0;429.0;0;;;;NEUF;0.2;357.5;False;51.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.6223789374706159;0.3962388340385519;44.161024917724504;46.10766337564645;False
641;2648;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 16-85MM F/3.5-5.6 ED DC WR Type de monture: Pentax K;0;477.0;699.0;0;;;;NEUF;0.2;582.5;False;105.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.7885284438175835;0.3962388340385519;46.653267512929006;50.26140103432064;False
644;2649;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 40M F/2.8 LIMITED NOIR Type de monture: Pentax K;0;306.0;449.0;0;;;;NEUF;0.2;374.1666666666667;False;68.16666666666669;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.700940291490362;0.3962388340385519;45.33944522802069;48.0716972261401;False
645;2650;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 40MM F/2.8 LIMITED SILVER Type de monture: Pentax K;0;306.0;449.0;0;;;;NEUF;0.2;374.1666666666667;False;68.16666666666669;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.700940291490362;0.3962388340385519;45.33944522802069;48.0716972261401;False
647;2651;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 21MM F/3.2 AL LIMITED NOIR Type de monture: Pentax K;0;408.0;599.0;0;;;;NEUF;0.2;499.1666666666667;False;91.16666666666669;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.757968970380818;0.3962388340385519;46.19487541137753;49.49741419840151;False
650;2653;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 70MM F/2.4 LIMITED NOIR Type de monture: Pentax K;0;442.0;649.0;0;;;;NEUF;0.2;540.8333333333334;False;98.83333333333337;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.7751292900799248;0.3962388340385519;46.45228020686413;49.92642219087918;False
651;2654;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 70M F/2.4 LIMITED SILVER Type de monture: Pentax K;0;442.0;649.0;0;;;;NEUF;0.2;540.8333333333334;False;98.83333333333337;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.7751292900799248;0.3962388340385519;46.45228020686413;49.92642219087918;False
653;2655;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 35MM F/2.8 MACRO LIMITED NOIR Type de monture: Pentax K;0;443.0;649.0;0;;;;NEUF;0.2;540.8333333333334;False;97.83333333333337;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.7732016925246826;0.3962388340385519;46.423366243535504;49.878232251998114;False
656;2657;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 15MM F/4 ED AL LIMITED NOIR Type de monture: Pentax K;0;408.0;599.0;0;;;;NEUF;0.2;499.1666666666667;False;91.16666666666669;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.757968970380818;0.3962388340385519;46.19487541137753;49.49741419840151;False
657;2658;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 15MM F/4 ED AL LIMITED SILVER Type de monture: Pentax K;0;408.0;599.0;0;;;;NEUF;0.2;499.1666666666667;False;91.16666666666669;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.757968970380818;0.3962388340385519;46.19487541137753;49.49741419840151;False
659;2660;OBJECTIF;Pentax;PENTAX OBJECTIF 50MM F/2.8 MACRO Type de monture: Pentax K;0;306.71;449.0;0;;;;NEUF;0.2;374.1666666666667;False;67.4566666666667;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.6988246356370474;0.3962388340385519;45.307710390220976;48.018805829807235;False
667;2661;OBJECTIF;Pentax;PENTAX OBJECTIF DA 50-135MM F/2.8 ED (IF) SDM Type de monture: Pentax K;0;817.0;1199.0;0;;;;NEUF;0.2;999.1666666666667;False;182.16666666666674;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.8729666196520921;0.3962388340385519;47.91984015044664;52.37235543018335;False
668;2662;OBJECTIF;Pentax;PENTAX OBJECTIF 200MM F/2.8 ED (IF) SDM Type de monture: Pentax K;0;749.0;1099.0;0;;;;NEUF;0.2;915.8333333333334;False;166.83333333333337;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.8618241654913023;0.3962388340385519;47.7527033380348;52.093794076163604;False
672;2663;OBJECTIF;Pentax;PENTAX OBJECTIF DA 60-250MM F/4 ED (IF) SDM Type de monture: Pentax K;0;1022.0;1499.0;0;;;;NEUF;0.2;1249.1666666666667;False;227.16666666666674;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9020686412787964;0.3962388340385519;48.3563704748472;53.099905970850955;False
673;2664;OBJECTIF;Pentax;PENTAX OBJECTIF 300MM F/4 ED (IF) SDM Type de monture: Pentax K;0;886.0;1299.0;0;;;;NEUF;0.2;1082.5;False;196.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.885519511048425;0.3962388340385519;48.108133521391636;52.686177715091674;False
674;2665;OBJECTIF;Pentax;PENTAX OBJECTIF 55MM F/1.4 SDM Type de monture: Pentax K;1;613.0;899.0;0;0.0;0.0;0.0;NEUF;0.2;749.1666666666667;False;136.16666666666674;;;;;;;;;;;;;;0.3951104842501175;0.7750352609308886;0.46821814762576397;0.8311236483309826;0.3962388340385519;55.477433004231315;59.51151857075694;True
678;2666;OBJECTIF;Pentax;PENTAX OBJECTIF DA 50-200MM F/4-5.6 ED WR Type de monture: Pentax K;0;204.0;299.0;0;;;;NEUF;0.2;249.16666666666669;False;45.166666666666686;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.5751763046544429;0.3962388340385519;43.452985425481906;44.92759755524213;False
680;2667;OBJECTIF;Pentax;PENTAX OBJECTIF 100MM F/2.8 MACRO WR Type de monture: Pentax K;0;408.0;599.0;0;;;;NEUF;0.2;499.1666666666667;False;91.16666666666669;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.757968970380818;0.3962388340385519;46.19487541137753;49.49741419840151;False
681;2668;OBJECTIF;Pentax;PENTAX OBJECTIF DA 18-135MM F/3.5-5.6 ED AL [IF] DC WR Type de monture: Pentax K;1;374.0;549.0;0;0.0;0.0;0.0;NEUF;0.2;457.5;False;83.5;;;;;;;;;;;;;;0.3951104842501175;0.7750352609308886;0.46821814762576397;0.7427832628114716;0.3962388340385519;54.15232722143865;57.30300893276916;True
690;2670;OBJECTIF;Pentax;PENTAX OBJECTIF SMC DA 50MM F/1.8 Type de monture: Pentax K;0;120.0;169.0;0;;;;NEUF;0.2;140.83333333333334;False;20.833333333333343;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.3627644569816643;0.3962388340385519;40.266807710390225;39.61730136342266;False
698;2673;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 20-40MM F/2.8-4 ED LIMITED DC WR NOIR Type de monture: Pentax K;0;613.0;899.0;0;;;;NEUF;0.2;749.1666666666667;False;136.16666666666674;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.8311236483309826;0.3962388340385519;47.29219558063;51.32628114715562;False
699;2674;OBJECTIF;Pentax;PENTAX OBJECTIF HD-DA 20-40MM F/2.8-4 ED LIMITED DC WR SILVER Type de monture: Pentax K;0;613.0;899.0;0;;;;NEUF;0.2;749.1666666666667;False;136.16666666666674;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.8311236483309826;0.3962388340385519;47.29219558063;51.32628114715562;False
1113;2690;OBJECTIF;Pentax;PENTAX OBJECTIF HD D-FA 150-450MM F/4.5-5.6 ED DC WR Type de monture: Pentax K;0;1499.0;2199.0;0;;;;NEUF;0.2;1832.5;False;333.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9388810531264692;0.3962388340385519;48.9085566525623;54.02021626704278;False
1188;2692;OBJECTIF;Pentax;PENTAX OBJECTIF DFA 24-70MM F/2.8 SDM WR Type de monture: Pentax K;0;863.45;1299.0;0;;;;NEUF;0.2;1082.5;False;219.04999999999995;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.8983544898918665;0.3962388340385519;48.30065820404326;53.00705218617772;False
1195;2693;OBJECTIF;Pentax;PENTAX OBJECTIF HD-D FA 70-200MM F/2.8 ED DC AW Type de monture: Pentax K;0;1543.0;2299.0;0;;;;NEUF;0.2;1915.8333333333335;False;372.8333333333335;PENTAX OBJECTIF HD-D FA 70-200MM F/2.8 ED DC AW;PENTAX OBJECTIF HD-D FA 70-200MM F/2.8 ED DC AW - Type de monture: Pentax K;1.0;1.0;1628.46;1.0;1628.46;;186.0;1.0;0.0;100.0;100.0;0.9511988716502116;0.36577338975082274;0.46821814762576397;0.9454630935590033;0.9539257169722614;71.25082275505406;73.70380818053596;False
1198;2695;OBJECTIF;Pentax;PENTAX OBJECTIF HD-D FA 15-30MM F/2.8 ED SDM WR Type de monture: Pentax K;0;1208.0;1799.0;0;;;;NEUF;0.2;1499.1666666666667;False;291.16666666666674;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9249647390691115;0.3962388340385519;48.69981194170193;53.67230841560884;False
1238;2696;OBJECTIF;Canon;CANON OBJECTIF EF 35MM F/1.4 L USM II Type de monture: Canon EF;0;1488.0;2329.0;0;;;;NEUF;0.2;1940.8333333333335;False;452.8333333333335;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9564645039962388;0.3962388340385519;49.172308415608846;54.45980253878702;False
1250;2699;OBJECTIF;Canon;CANON OBJECTIF EF 24MM F/3.5 L II TSE Type de monture: Canon EF;0;0.0;2309.0;0;;;;NEUF;0.2;1924.1666666666667;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1254;2702;OBJECTIF;Canon;CANON OBJECTIF EF 17MM F/4 L TSE Type de monture: Canon EF;0;0.0;2599.0;0;;;;NEUF;0.2;2165.8333333333335;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1256;2703;OBJECTIF;Canon;CANON OBJECTIF EF 100MM F/2.8 MACRO L IS USM Type de monture: Canon EF;0;781.0;1349.0;0;;;;NEUF;0.2;1124.1666666666667;False;343.16666666666674;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9410437235543019;0.3962388340385519;48.94099670897979;54.0742830277386;False
1258;2705;OBJECTIF;Canon;CANON OBJECTIF EF 400MM F/2.8 L IS USM III Type de monture: Canon EF;0;8519.0;13699.0;0;;;;NEUF;0.2;11415.833333333334;False;2896.833333333334;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9983074753173484;0.3962388340385519;49.79995298542549;55.50587682181476;False
1260;2707;OBJECTIF;Canon;CANON OBJECTIF EF 600MM F/4 L IS USM III Type de monture: Canon EF;0;9167.0;14799.0;0;;;;NEUF;0.2;12332.5;False;3165.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9986835919134932;0.3962388340385519;49.80559473436766;55.515279736718384;False
1268;6196;ACCESSOIRES;Canon;CANON CONVERTISSEUR EF X2 III Type de monture: Canon EF;0;348.67;519.0;0;;;;NEUF;0.2;432.5;False;83.82999999999998;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.743911612599906;0.3962388340385519;45.98401504466385;49.145980253878705;False
1269;6195;ACCESSOIRES;Canon;CANON CONVERTISSEUR EF X 1.4 III Type de monture: Canon EF;0;348.67;519.0;0;;;;NEUF;0.2;432.5;False;83.82999999999998;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.743911612599906;0.3962388340385519;45.98401504466385;49.145980253878705;False
1270;2712;OBJECTIF;Canon;CANON OBJECTIF EF 50MM F/1.8 STM Type de monture: Canon EF;0;89.0;139.0;2;;;;NEUF;0.2;115.83333333333334;False;26.833333333333343;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.9524212505876822;0.4315467795016455;0.3962388340385519;53.403620122237896;51.02092148566055;False
1271;6194;ACCESSOIRES;Nikon;NIKON TELECONVERTISSEUR TC 14E III Type de monture: Nikon F;0;409.0;609.0;0;;;;NEUF;0.2;507.5;False;98.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.7746591443347438;0.3962388340385519;46.445228020686415;49.91466854724965;False
1272;6193;ACCESSOIRES;Nikon;NIKON TELECONVERTISSEUR TC 20E III Type de monture: Nikon F;0;394.0;589.0;0;;;;NEUF;0.2;490.83333333333337;False;96.83333333333337;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.7721673718852844;0.3962388340385519;46.40785143394452;49.85237423601316;False
1273;2713;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR PC-E 24MM F/3.5 D ED Type de monture: Nikon F;0;1569.0;2349.0;0;;;;NEUF;0.2;1957.5;False;388.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9479078514339445;0.3962388340385519;49.043958627174426;54.24588622472967;False
1274;3118;OBJECTIF MANUEL;Nikon;NIKON OBJECTIF NIKKOR PC-E 45MM F/2.8 D ED Type de monture: Nikon F;0;1468.01;2199.0;0;;;;NEUF;0.2;1832.5;False;364.49;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9446168312176775;0.3962388340385519;48.994593323930424;54.16361071932299;False
1275;3117;OBJECTIF MANUEL;Nikon;NIKON OBJECTIF NIKKOR PC-E 85MM F/2.8 D ED Type de monture: Nikon F;0;1334.0;1999.0;0;;;;NEUF;0.2;1665.8333333333335;False;331.8333333333335;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9386929948283969;0.3962388340385519;48.905735778091206;54.01551480959097;False
1276;2714;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 600MM F/4 VR Type de monture: Nikon F;0;0.0;14749.0;0;;;;NEUF;0.2;12290.833333333334;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1277;2715;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 50MM F/1.8 G Type de monture: Nikon F;0;0.0;259.0;0;;;;NEUF;0.2;215.83333333333334;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1279;2716;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 85MM F/1.8 G Type de monture: Nikon F;0;328.0;549.0;0;;;;NEUF;0.2;457.5;False;129.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.8223789374706159;0.3962388340385519;47.1610249177245;51.10766337564645;False
1280;2717;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 800MM F/5.6 ED VR Type de monture: Nikon F;0;0.0;21749.0;0;;;;NEUF;0.2;18124.166666666668;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1281;2718;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 58MM F/1.4 G Type de monture: Nikon F;0;0.0;1799.0;0;;;;NEUF;0.2;1499.1666666666667;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1282;2719;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S DX 35MM F/1.8 G Type de monture: Nikon F;0;0.0;219.0;0;;;;NEUF;0.2;182.5;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1283;2720;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 50MM F/1.4 G Type de monture: Nikon F;0;307.0;519.0;0;;;;NEUF;0.2;432.5;False;125.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.817254348848143;0.3962388340385519;47.0841560883874;50.97954866008463;False
1284;2721;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 24MM F/1.4 G ED Type de monture: Nikon F;0;0.0;2299.0;0;;;;NEUF;0.2;1915.8333333333335;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1285;2722;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S DX 40MM F/2.8 G MACRO Type de monture: Nikon F;0;227.0;339.0;0;;;;NEUF;0.2;282.5;False;55.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.6465444287729196;0.3962388340385519;44.52350728725906;46.71180065820405;False
1286;2723;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 28MM F/1.8 G Type de monture: Nikon F;0;0.0;799.0;0;;;;NEUF;0.2;665.8333333333334;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1287;2724;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 85MM F/1.4 G ED Type de monture: Nikon F;0;0.0;1899.0;0;;;;NEUF;0.2;1582.5;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1288;2725;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 200MM F/2 G ED VR II Type de monture: Nikon F;0;0.0;7099.0;0;;;;NEUF;0.2;5915.833333333334;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1289;2726;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 500MM F/4 E FL ED VR Type de monture: Nikon F;0;7350.0;12249.0;0;;;;NEUF;0.2;10207.5;False;2857.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9982134461683122;0.3962388340385519;49.79854254818994;55.50352609308885;False
1290;2727;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 35MM F/1.4 G ED Type de monture: Nikon F;0;0.0;1999.0;0;;;;NEUF;0.2;1665.8333333333335;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1291;2728;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 20MM F/1.8 G Type de monture: Nikon F;0;0.0;919.0;0;;;;NEUF;0.2;765.8333333333334;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1292;2729;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 400MM F/2.8 E FL ED VR Type de monture: Nikon F;0;0.0;14999.0;0;;;;NEUF;0.2;12499.166666666668;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1293;2730;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S DX 85MM F/3.5 MACRO VR II Type de monture: Nikon F;0;0.0;519.0;0;;;;NEUF;0.2;432.5;True;;NIKON OBJECTIF NIKKOR AF-S DX 85MM F/3.5 MACRO VR II;NIKON OBJECTIF NIKKOR AF-S DX 85MM F/3.5 MACRO VR II - Type de monture: Nikon F;1.0;1.0;432.5;1.0;432.5;54.0;22.0;1.0;0.0;100.0;100.0;0.9511988716502116;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.9539257169722614;57.277621062529384;50.41513869299482;False
1294;2731;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 300MM F/2.8 ED VR II Type de monture: Nikon F;0;0.0;7199.0;0;;;;NEUF;0.2;5999.166666666667;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1295;2732;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 35MM F/1.8 G Type de monture: Nikon F;0;0.0;609.0;0;;;;NEUF;0.2;507.5;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1296;2733;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 105MM F/2.8 MACRO ED VR Type de monture: Nikon F;0;608.0;899.0;0;;;;NEUF;0.2;749.1666666666667;False;141.16666666666674;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.8370474847202632;0.3962388340385519;47.38105312646921;51.47437705688763;False
1298;2735;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 300MM F/4 E PF ED VR Type de monture: Nikon F;0;1330.0;2249.0;0;;;;NEUF;0.2;1874.1666666666667;False;544.1666666666667;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9701927597555242;0.3962388340385519;49.37823225199812;54.80300893276916;False
1299;2736;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 24MM F/1.8 G ED Type de monture: Nikon F;0;0.0;859.0;0;;;;NEUF;0.2;715.8333333333334;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1327;2738;OBJECTIF;Canon;CANON OBJECTIF EF 100-400MM F/4.5-5.6 L IS USM II Type de monture: Canon EF;0;1835.0;2819.0;0;;;;NEUF;0.2;2349.166666666667;False;514.166666666667;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9685002350728726;0.3962388340385519;49.352844381758345;54.76069581570287;False
1337;2741;OBJECTIF;Canon;CANON OBJECTIF EF 24-70MM F/2.8 L USM II Type de monture: Canon EF;0;1495.0;2199.0;0;;;;NEUF;0.2;1832.5;False;337.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9392101551480959;0.3962388340385519;48.9134931828867;54.02844381758345;False
1342;2744;OBJECTIF;Canon;CANON OBJECTIF EF-S 55-250MM F/4-5.6 IS STM Type de monture: Canon EF-M;0;0.0;349.0;0;;;;NEUF;0.2;290.83333333333337;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1344;2745;OBJECTIF;Canon;CANON OBJECTIF EF 16-35MM F/4 L IS USM Type de monture: Canon EF;0;985.0;1539.0;0;;;;NEUF;0.2;1282.5;False;297.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9288199341795956;0.3962388340385519;48.75763986835919;53.768688293370936;False
1418;2747;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S DX 10-24MM F/3.5-4.5 G Type de monture: Nikon F;0;0.0;1099.0;0;;;;NEUF;0.2;915.8333333333334;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1434;2748;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S DX 18-140MM F/3.5-5.6 VR ED Type de monture: Nikon F;0;0.0;699.0;0;;;;NEUF;0.2;582.5;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1444;2749;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 14-24MM F/2.8 G IF ED Type de monture: Nikon F;0;1190.0;1999.0;0;;;;NEUF;0.2;1665.8333333333335;False;475.8333333333335;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9649741419840151;0.3962388340385519;49.29995298542549;54.67254348848143;False
1445;2750;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 16-35MM F/4 G IF ED Type de monture: Nikon F;0;0.0;1299.0;0;;;;NEUF;0.2;1082.5;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1448;2752;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 24-70MM F/2.8 VR ED Type de monture: Nikon F;0;1549.0;2349.0;0;;;;NEUF;0.2;1957.5;False;408.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.951386929948284;0.3962388340385519;49.09614480488952;54.33286318758815;False
1452;2754;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 24-120MM F/4 VR G ED Type de monture: Nikon F;0;839.0;1399.0;0;;;;NEUF;0.2;1165.8333333333335;False;326.8333333333335;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9370944992947814;0.3962388340385519;48.88175834508698;53.97555242125058;False
1461;2755;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 70-300MM F/4-5.6 G ED Type de monture: Nikon F;0;0.0;649.0;0;;;;NEUF;0.2;540.8333333333334;True;;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.01391631405735778;0.3962388340385519;35.034085566525626;30.896097790314997;False
1463;2756;OBJECTIF;Nikon;NIKON OBJECTIF NIKKOR AF-S 200-500MM F/5.6 E G VR ED Type de monture: Nikon F;0;1023.0;1599.0;0;;;;NEUF;0.2;1332.5;False;309.5;;;;;;;;;;;;;;0.3951104842501175;0.36577338975082274;0.46821814762576397;0.9312646920545369;0.3962388340385519;48.79431123648331;53.82980724024448;False
